"","Name","commonName","Stage","Group","Order","Family","Species","Lagoon","Year","Year2","Kgs"
"433","Patoia","Skipper","Juvenile","Fish","Clupeiformes","Clupeidae","Sprattus sprattus","Encanyissada","1992-93",1992,2230
"434","Patoia","Skipper","Juvenile","Fish","Clupeiformes","Clupeidae","Sprattus sprattus","Encanyissada","2007-08",2007,6295.12
"435","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1980-81",1980,10000
"436","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1981-82",1981,10000
"437","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1981-82",1981,2500
"438","Carpa","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1982-83",1982,5900
"439","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1982-83",1982,10000
"440","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1983-84",1983,3705
"441","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Goleta","1983-84",1983,560
"442","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1983-84",1983,6000
"443","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1984-85",1984,9000
"444","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Goleta","1984-85",1984,834
"445","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1984-85",1984,1337
"446","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1985-86",1985,32
"447","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1985-86",1985,8300
"448","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1986-87",1986,1052
"449","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1986-87",1986,2171
"450","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1986-87",1986,500
"451","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1989-90",1989,523.5
"452","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1989-90",1989,2697.7
"453","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1989-90",1989,122.8
"454","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1990-91",1990,2830
"455","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1990-91",1990,576
"456","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Goleta","1990-91",1990,88
"457","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1991-92",1991,228.9
"458","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1992-93",1992,1916.46
"459","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1992-93",1992,6615.5
"460","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1993-94",1993,2274
"461","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1994-95",1994,1531
"462","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1994-95",1994,1312
"463","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Goleta","1994-95",1994,1530
"464","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1995-96",1995,2800
"465","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1995-96",1995,2219.9
"466","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1996-97",1996,1198
"467","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1996-97",1996,2370
"468","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Goleta","1996-97",1996,255
"469","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","1997-98",1997,1088
"470","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1997-98",1997,1768
"471","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1998-99",1998,5982
"472","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","1999-00",1999,1388.2
"473","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Goleta","1999-00",1999,85.05
"474","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","1999-00",1999,124
"475","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2000-01",2000,2100
"476","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2000-01",2000,3650
"477","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","2000-01",2000,422
"478","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2001-02",2001,900
"479","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2001-02",2001,3759
"480","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2002-03",2002,536.85
"481","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2002-03",2002,1896
"482","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","2002-03",2002,121
"483","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2003-04",2003,3757
"484","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2003-04",2003,1753.05
"485","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","2003-04",2003,1753.05
"486","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2004-05",2004,400
"487","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2004-05",2004,3070.2
"488","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2005-06",2005,640.6
"489","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2005-06",2005,922.3
"490","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2006-07",2006,2936
"491","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2006-07",2006,1302
"492","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2007-08",2007,1224.2
"493","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2007-08",2007,730.1
"494","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Tancada","2007-08",2007,33.5
"495","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2008-09",2008,3068.5
"496","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2009-10",2009,1546
"497","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2009-10",2009,822
"498","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2010-11",2010,596
"499","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Encanyissada","2010-11",2010,597
"500","Retallat","Retallat?","Ind1","Ind1","Ind1","Ind1","Ind1","Encanyissada","1986-87",1986,311
"501","Peixarro","Peixarro?","Ind2","Ind2","Ind2","Ind2","Ind2","Encanyissada","1992-93",1992,7
"502","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1965-66",1965,123
"503","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1965-66",1965,2318
"504","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1965-66",1965,141
"505","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1966-67",1966,138
"506","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1966-67",1966,3515
"507","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1966-67",1966,129
"508","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1967-68",1967,216
"509","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1967-68",1967,4115
"510","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1967-68",1967,312
"511","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1968-69",1968,416
"512","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1968-69",1968,2915
"513","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1968-69",1968,601
"514","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1969-70",1969,738
"515","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1969-70",1969,2182
"516","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1969-70",1969,656
"517","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1970-71",1970,719
"518","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1970-71",1970,6015
"519","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1970-71",1970,825
"520","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1971-72",1971,85
"521","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1971-72",1971,1607
"522","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1971-72",1971,862
"523","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1972-73",1972,92
"524","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1972-73",1972,998
"525","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1972-73",1972,764
"526","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1973-74",1973,119
"527","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1973-74",1973,1210
"528","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1973-74",1973,915
"529","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1974-75",1974,215
"530","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1974-75",1974,1050
"531","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1974-75",1974,2315
"532","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1975-76",1975,870
"533","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1975-76",1975,1640
"534","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1975-76",1975,7714
"535","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1976-77",1976,514
"536","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1976-77",1976,1890
"537","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1976-77",1976,7080
"538","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1977-78",1977,1805
"539","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1977-78",1977,3790
"540","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1977-78",1977,1000
"541","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1977-78",1977,9779
"542","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1978-79",1978,490
"543","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1978-79",1978,8224
"544","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1978-79",1978,350
"545","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1978-79",1978,2985
"546","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1979-80",1979,410
"547","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1979-80",1979,6286
"548","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1979-80",1979,1800
"549","Llobaro petit","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1980-81",1980,1200
"550","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1980-81",1980,273
"551","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1980-81",1980,1529
"552","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1980-81",1980,780
"553","Llobet","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1980-81",1980,1180
"554","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1981-82",1981,195
"555","Llobarro gran","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1981-82",1981,1394
"556","Llobarro gran","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1981-82",1981,2290
"557","Llobarro petit","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1981-82",1981,135
"558","Llobarro petit","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1981-82",1981,3566
"559","Lubina","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1982-83",1982,181
"560","Lubina","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1982-83",1982,908.4
"561","Lubina grande","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1982-83",1982,1220
"562","Lubina mediana","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1982-83",1982,610
"563","Lubina pequeña","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1982-83",1982,845.4
"564","Lubina pequeña","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1982-83",1982,933
"565","Lubina","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1983-84",1983,25
"566","Lubina","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1983-84",1983,2202
"567","Lubina","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1983-84",1983,28
"568","Lubina","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1983-84",1983,2440
"569","Lubina pequeña","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1983-84",1983,2340
"570","Lubina","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1984-85",1984,450
"571","Lubina grande","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1984-85",1984,1475
"572","Lubina grande","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1984-85",1984,34
"573","Lubina grande","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1984-85",1984,3157
"574","Lubina mediana","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1984-85",1984,33
"575","Lubina mediana","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1984-85",1984,1125
"576","Lubina pequeña","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1984-85",1984,3140
"577","Lubina grande","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1985-86",1985,860
"578","Lubina grande","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1985-86",1985,85.9
"579","Lubina mediana","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1985-86",1985,20
"580","Lubina pequeña","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1985-86",1985,206
"581","Lubina","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1986-87",1986,519
"582","Lubina grande","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1986-87",1986,389
"583","Lubina grande","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1986-87",1986,248
"584","Lubina pequeña","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1986-87",1986,1965
"585","Lubina pequeña","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1986-87",1986,700
"586","Llobaret","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1989-90",1989,31.9
"587","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1989-90",1989,48.4
"588","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1989-90",1989,1965.9
"589","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1989-90",1989,1789.6
"590","Llobet","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1989-90",1989,2696.9
"591","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Clot - Baseta","1990-91",1990,269
"592","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1990-91",1990,57.21
"593","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1990-91",1990,1392.3
"594","Llobet","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1990-91",1990,3506.2
"595","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1990-91",1990,251.41
"596","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1990-91",1990,3515
"597","Llobaret","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1991-92",1991,7
"598","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1991-92",1991,643.8
"599","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1991-92",1991,1521
"600","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Clot - Baseta","1991-92",1991,2611.1
"601","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1991-92",1991,1172.8
"602","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1992-93",1992,2880
"603","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1992-93",1992,7917
"604","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Clot - Baseta","1992-93",1992,1589
"605","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1992-93",1992,47.7
"606","Llop bord","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1992-93",1992,13.05
"607","Llop gros","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1992-93",1992,219.24
"608","Llop menut ","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1992-93",1992,1434.58
"609","Llop menut ","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1992-93",1992,0.4
"610","Llop mitjà","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1992-93",1992,149.8
"611","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1993-94",1993,626
"612","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Clot - Baseta","1993-94",1993,1362
"613","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1993-94",1993,1316
"614","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1993-94",1993,3700
"615","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1993-94",1993,4391
"616","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1994-95",1994,3792
"617","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1994-95",1994,3387.5
"618","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1994-95",1994,76.4
"619","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1994-95",1994,7800
"620","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1995-96",1995,2694.5
"621","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1995-96",1995,3810.1
"622","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1995-96",1995,1956
"623","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Clot - Baseta","1995-96",1995,206
"624","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1996-97",1996,1575
"625","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1996-97",1996,1032
"626","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1996-97",1996,36
"627","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1996-97",1996,935
"628","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1997-98",1997,3766
"629","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1997-98",1997,198
"630","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1997-98",1997,426
"631","Llobarro gran","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1997-98",1997,923
"632","Llobarro mitjà","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1997-98",1997,909
"633","Llobarro petit","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1997-98",1997,101
"634","Llobet","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1997-98",1997,3188
"635","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","1998-99",1998,1600
"636","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1998-99",1998,3421
"637","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1998-99",1998,2455
"638","Llobet","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1998-99",1998,1344
"639","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1999-00",1999,4789.36
"640","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1999-00",1999,47.9
"641","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1999-00",1999,953
"642","Llobet","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1999-00",1999,403
"643","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2000-01",2000,1860
"644","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2000-01",2000,1053
"645","Llobarro gran","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2000-01",2000,1691
"646","Llobarro mitjà","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2000-01",2000,516
"647","Llobarro petit","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2000-01",2000,15
"648","Llobet bord","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","2000-01",2000,4500
"649","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2001-02",2001,1260
"650","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","2001-02",2001,58
"651","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","2001-02",2001,615
