Date;Day;Month;Year;Point_Label;Sampling_Point;Alcalinidad (mg/L CO3Ca);Amonio total (mg/L NH4);Bicarbonatos (mg/L CO3Ca);Calcio (mg/L Ca);Carbonatos (mg/L CO3Ca);Caudal en superficie (m3/s);Cloruros (mg/L Cl);Conductividad a 20 ºC (µS/cm);DBO5 (mg/L O2);Dureza total (mg/L CO3Ca);Fluoruros (mg/L F);Fosfatos (mg/L PO4);Fósforo Total (mg/L P);Magnesio (mg/L Mg);Materias en suspensión (mg/L);Nitratos (mg/L NO3);Nitritos (mg/L NO2);Nitrógeno Kjeldahl (mg/L N);Oxígeno disuelto (% sat.);Oxígeno disuelto (mg/L O2);pH;Potasio (mg/L K);Sílice (mg/L SiO2);Sodio (mg/L Na);Sulfatos (mg/L SO4);Temperatura del agua (ºC);Temperatura del aire (ºC);Turbidez (N.T.U.)
16/3/1997 16:30;16;3;1997;Ebro en Ribarroja;10;;;;;;255,60;;780,00;5,60;;;;;;9,00;;;;96,80;10,40;8,30;;;;;12,20;21,90;
20/3/1997 10:00;20;3;1997;Segre en Serós;12;;;;;;115,30;;470,00;3,70;;;;;;4,00;;;;98,40;10,50;8,20;;;;;12,00;12,00;
16/4/1997 11:30;16;4;1997;Ebro en Tortosa;2;164,00;0,03;;96,20;;132,00;82,70;830,00;4,30;;0,22;0,16;;21,50;4,00;11,30;;;93,30;8,70;8,00;2,50;;58,80;166,00;18,40;25,50;
16/4/1997 12:00;16;4;1997;Ebro en Xerta;4;;0,03;;;;;81,10;800,00;3,60;;;0,44;;;5,00;10,90;;0,50;99,60;9,40;8,00;;;;165,00;18,20;24,00;
16/4/1997 13:00;16;4;1997;Ebro en Ascó;7;152,00;0,08;;95,70;;224,00;86,00;780,00;6,40;;0,22;0,32;;20,60;10,00;10,30;;;100,00;9,40;7,90;2,10;;57,70;162,00;18,60;23,60;
16/4/1997 16:30;16;4;1997;Ebro en Flix;9;;0,20;;;;203,00;71,30;770,00;3,30;;;0,20;;;7,00;10,20;;;92,80;7,90;7,90;;;;;17,20;28,00;
16/4/1997 17:00;16;4;1997;Ebro en Ribarroja;10;;;;;;215,40;;730,00;4,30;;;;;;12,00;;;;95,30;9,50;8,10;;;;;15,60;28,70;
20/4/1997 10:30;20;4;1997;Segre en Serós;12;;0,34;;;;112,00;27,00;550,00;6,50;;0,17;0,22;;;48,00;10,10;;1,23;90,50;9,40;7,50;;;;134,00;13,50;14,50;
18/5/1997 13:00;18;5;1997;Ebro en Tortosa;2;151,00;0,00;;90,70;;214,00;75,00;740,00;5,80;;0,18;0,19;;19,80;10,00;10,00;;;97,30;9,00;8,20;2,20;;54,20;149,00;19,30;23,50;
18/5/1997 14:00;18;5;1997;Ebro en Xerta;4;;0,00;;;;;75,30;740,00;4,00;;;0,20;;;12,00;10,20;;;83,50;7,80;8,00;;;;;18,30;25,00;
18/5/1997 14:30;18;5;1997;Ebro en Benifallet;5;;0,03;;;;;75,80;750,00;3,70;;0,17;0,24;;;10,00;9,90;;0,50;89,30;8,30;8,00;;;;150,00;19,00;27,50;
18/5/1997 16:00;18;5;1997;Ebro en Ascó;7;154,00;0,00;;90,40;;324,00;79,10;750,00;6,20;;0,17;0,18;;19,30;12,00;9,30;;;105,00;9,40;8,10;2,50;;54,50;150,00;20,50;25,90;
18/5/1997 17:00;18;5;1997;Ebro en Ribarroja;10;;;;;;292,80;;710,00;4,50;;;;;;12,00;;;;86,70;8,40;8,10;;;;;16,70;23,60;
19/5/1997 10:00;19;5;1997;Segre en Serós;12;;;;;;115,30;;520,00;8,30;;;;;;20,00;;;;93,50;9,20;8,00;;;;;16,20;17,00;
15/6/1997 11:45;15;6;1997;Ebro en Xerta;4;;0,03;;;;;148,00;1140,00;6,80;;;0,09;;;0,00;14,00;;0,50;80,90;7,20;7,90;;;;250,00;21,30;29,00;
15/6/1997 12:15;15;6;1997;Ebro en Tortosa;2;170,00;0,03;;120,00;;253,00;147,00;1140,00;7,00;;0,24;0,17;;28,50;7,00;13,90;;;95,50;8,30;8,00;3,50;;105,00;247,00;22,50;27,10;
15/6/1997 14:00;15;6;1997;Ebro en Ascó;7;168,00;0,03;;122,00;;144,00;151,00;1165,00;5,20;;0,25;0,07;;29,10;6,00;13,30;;;105,00;9,00;8,10;4,10;;110,00;250,00;22,90;28,40;
15/6/1997 14:45;15;6;1997;Ebro en Ribarroja;10;;0,10;;;;223,10;143,00;1170,00;3,00;;;0,07;;;7,00;13,30;;;50,10;4,50;7,80;;;;;18,60;28,10;
19/6/1997 10:00;19;6;1997;Segre en Serós;12;;;;;;102,10;;560,00;8,30;;;;;;17,00;;;;91,80;8,60;8,00;;;;;18,20;20,30;
13/7/1997 12:00;13;7;1997;Ebro en Tortosa;2;152,00;0,03;;112,00;;147,00;147,00;1120,00;6,40;;0,23;0,28;;28,90;3,00;13,60;;;96,80;8,00;7,80;3,60;;105,00;254,00;24,90;29,90;
13/7/1997 13:30;13;7;1997;Ebro en Xerta;4;;0,00;;;;;153,00;1160,00;4,50;;;0,25;;;5,00;14,00;;;80,60;6,80;7,80;;;;;23,60;32,90;
13/7/1997 15:00;13;7;1997;Ebro en Ascó;7;158,00;0,03;;115,00;;137,00;154,00;1160,00;7,50;;0,30;0,19;;29,10;16,00;12,30;;;150,00;11,80;8,20;3,80;;109,00;265,00;27,30;33,10;
13/7/1997 16:00;13;7;1997;Ebro en Ribarroja;10;;;;;;158,80;;1080,00;3,90;;;;;;7,00;;;;57,30;5,10;7,70;;;;;21,30;32,20;
15/7/1997 9:30;15;7;1997;Segre en Serós;12;;;;;;74,10;;670,00;7,30;;;;;;16,00;;;;94,40;8,30;7,70;;;;;21,90;25,40;
10-ag-1997 11:45:00;10;8;1997;Ebro en Xerta;4;;0,09;;;;;187,00;1400,00;7,90;;;0,32;;;11,00;9,60;;;106,00;8,50;8,00;;;;;26,40;30,40;
10-ag-1997 12:30:00;10;8;1997;Ebro en Tortosa;2;174,00;0,15;;131,00;;132,00;191,00;1340,00;7,80;;0,24;0,27;;33,70;7,00;11,40;;;107,00;8,60;7,90;4,90;;135,00;305,00;26,40;32,30;
10-ag-1997 14:00:00;10;8;1997;Ebro en Ascó;7;170,00;0,12;;133,00;;129,00;195,00;1350,00;8,90;;0,28;0,25;;33,60;9,00;11,30;;;135,00;10,70;8,10;4,80;;138,00;312,00;27,80;30,40;
10-ag-1997 14:45:00;10;8;1997;Ebro en Ribarroja;10;;;;;;160,30;;1350,00;7,20;;;;;;4,00;;;;30,10;2,70;7,60;;;;;23,60;33,40;
11-ag-1997 10:30:00;11;8;1997;Segre en Serós;12;;;;;;54,40;;760,00;7,30;;;;;;57,00;;;;86,30;7,60;7,70;;;;;21,80;21,90;
3/9/1997 11:30;3;9;1997;Ebro en Tortosa;2;168,00;0,00;;113,00;;297,00;142,00;1140,00;4,00;;0,26;0,12;;28,00;11,00;10,20;;;93,90;7,80;8,00;3,60;;101,00;252,00;24,70;25,40;
3/9/1997 12:30;3;9;1997;Ebro en Xerta;4;;0,00;;;;;135,00;1140,00;2,70;;;0,12;;;5,00;9,40;;;81,60;6,80;7,90;;;;;24,40;29,10;
3/9/1997 14:30;3;9;1997;Ebro en Ascó;7;157,00;0,00;;105,00;;381,00;128,00;1090,00;5,40;;0,28;0,02;;27,40;5,00;9,00;;;107,00;8,50;8,00;3,40;;95,30;245,00;27,10;29,90;
3/9/1997 15:30;3;9;1997;Ebro en Ribarroja;10;160,00;0,06;;103,00;;283,20;118,00;1020,00;3,80;;0,22;0,05;;27,50;11,00;9,40;;;70,80;6,00;7,80;3,30;;95,40;244,00;23,90;27,20;
8/9/1997 10:00;8;9;1997;Segre en Serós;12;140,00;0,08;;80,40;;78,50;28,00;610,00;6,30;;0,18;0,21;;17,30;21,00;7,70;;;91,00;8,00;7,90;2,10;;27,60;140,00;21,40;21,90;
14/10/1997 13:30;14;10;1997;Ebro en Tortosa;2;178,00;0,03;;125,00;;129,00;157,00;1200,00;5,70;;0,23;0,17;;30,60;4,00;10,40;;;102,00;9,20;8,50;4,00;;113,00;261,00;20,10;21,60;
14/10/1997 14:30;14;10;1997;Ebro en Xerta;4;;0,03;;;;;171,00;1220,00;7,50;;0,24;0,17;;;5,00;11,70;;0,50;104,00;9,30;8,50;;;;279,00;20,70;20,80;
14/10/1997 16:30;14;10;1997;Ebro en Ascó;7;173,00;0,06;;124,00;;152,00;168,00;1200,00;7,10;;0,23;0,23;;29,50;7,00;13,00;;;99,30;8,60;8,40;3,80;;114,00;274,00;22,60;21,60;
10/11/1997 13:15;10;11;1997;Ebro en Tortosa;2;183,00;0,03;;136,00;;281,00;196,00;1446,00;5,60;;0,25;0,21;;33,50;7,00;15,10;;0,50;99,20;9,20;8,10;4,70;;136,00;326,00;19,00;20,50;
10/11/1997 14:15;10;11;1997;Ebro en Xerta;4;;0,03;;;;;202,00;1540,00;4,50;;;0,27;;;9,00;15,10;;;90,30;8,40;8,10;;;;;18,90;20,40;
10/11/1997 16:15;10;11;1997;Ebro en Ascó;7;178,00;0,03;;138,00;;525,00;199,00;1445,00;5,00;;0,25;0,24;;33,80;10,00;15,40;;;85,50;7,80;7,90;4,50;;140,00;333,00;19,70;18,40;
26/11/1997 18:00;26;11;1997;Ebro en Flix (aguas abajo);8;;;;;;;;1541,00;;;;;;;;;;;;;8,20;;;;;;;5,90
27/11/1997 12:15;27;11;1997;Ebro en Campredó;2;;;;;;;;1563,00;;;;;;;;;;;;;7,96;;;;;;;3,80
10/12/1997 14:15;10;12;1997;Ebro en Tortosa;2;171,00;0,06;;124,00;;258,00;180,00;1300,00;4,50;;0,22;0,12;;30,10;7,00;14,50;;;100,00;10,30;8,20;4,30;;121,00;295,00;14,40;18,00;
10/12/1997 15:15;10;12;1997;Ebro en Xerta;4;;0,09;;;;;107,00;1320,00;5,50;;;0,29;;;8,00;16,30;;1,41;94,50;9,70;8,20;;;;152,00;14,00;17,50;
10/12/1997 17:15;10;12;1997;Ebro en Ascó;7;166,00;0,09;;122,00;;453,00;176,00;1300,00;3,20;;0,24;0,14;;29,00;13,00;14,20;;;90,00;9,40;8,20;4,30;;121,00;288,00;13,50;12,10;
14/1/1998 14:00;14;1;1998;Ebro en Tortosa;2;172,00;0,16;;90,10;;703,00;62,80;700,00;5,10;;0,17;0,19;;15,80;10,00;10,90;;;99,50;11,30;8,10;2,70;;46,60;126,00;9,90;13,30;
14/1/1998 15:00;14;1;1998;Ebro en Xerta;4;;0,14;;;;;63,50;710,00;2,00;;;0,20;;;10,00;10,90;;;97,50;11,00;8,10;;;;;9,80;13,40;
14/1/1998 17:00;14;1;1998;Ebro en Ascó;7;171,00;0,16;;89,30;;742,00;63,40;710,00;3,10;;0,16;0,19;;15,70;11,00;10,90;;;92,50;10,70;8,10;2,70;;47,70;125,00;9,10;12,30;
11/2/1998 15:30;11;2;1998;Ebro en Tortosa;2;196,00;0,10;;99,90;;493,00;77,80;840,00;4,20;;0,15;0,19;;19,70;6,00;12,60;;;99,70;11,10;8,10;2,40;;58,80;152,00;10,40;15,50;
11/2/1998 16:00;11;2;1998;Ebro en Xerta;4;;0,06;;;;;78,10;840,00;3,30;;;0,17;;;6,00;12,10;;;97,50;11,00;8,10;;;;;10,10;15,30;
11/2/1998 17:30;11;2;1998;Ebro en Ascó;7;180,00;0,10;;99,80;;571,00;78,70;850,00;1,60;;0,15;0,19;;19,50;6,00;12,30;;0,50;97,40;11,30;8,10;2,60;;58,30;152,00;8,80;14,60;
16/3/1998 12:30;16;3;1998;Ebro en Xerta;4;;0,07;;;;;83,90;830,00;2,80;;;0,02;;;5,00;10,90;;;100,00;9,60;7,90;;;;;17,50;19,40;
16/3/1998 13:00;16;3;1998;Ebro en Tortosa;2;175,00;0,07;;100,00;;472,00;88,00;825,00;5,40;;0,18;0,22;;19,90;4,00;12,00;;;106,00;11,10;8,30;2,80;;62,50;161,00;13,60;20,80;
16/3/1998 15:30;16;3;1998;Ebro en Ascó;7;173,00;0,09;;99,10;;499,00;85,20;800,00;3,70;;0,21;0,10;;19,50;7,00;11,80;;;107,00;11,70;8,30;2,90;;61,70;161,00;11,70;20,60;
14/4/1998 15:00;14;4;1998;Ebro en Tortosa;2;169,00;0,03;;103,00;;267,00;96,90;930,00;4,00;;0,21;0,07;;22,30;8,00;11,80;;;108,00;10,60;8,50;3,10;;71,60;187,00;16,00;17,50;
14/4/1998 15:30;14;4;1998;Ebro en Xerta;4;;0,03;;;;;102,00;910,00;3,60;;;0,02;;;9,00;11,90;;0,50;113,00;11,30;8,60;;;;191,00;15,20;17,20;
14/4/1998 17:00;14;4;1998;Ebro en Ascó;7;174,00;0,03;;104,00;;461,00;100,00;920,00;2,70;;0,20;0,08;;22,00;10,00;12,50;;;109,00;11,00;8,50;3,10;;78,10;192,00;14,80;17,00;
12/5/1998 11:45;12;5;1998;Ebro en Xerta;4;;0,00;;;;;111,00;920,00;3,40;;;0,17;;;19,00;12,40;;;83,50;8,10;8,00;;;;;16,50;13,80;
12/5/1998 12:40;12;5;1998;Ebro en Tortosa;2;179,00;0,03;;107,00;;410,00;114,00;950,00;5,40;;0,25;0,22;0,21;22,00;20,00;12,70;;;90,00;8,70;8,10;3,30;;79,40;190,00;16,90;15,30;
12/5/1998 13:30;12;5;1998;Ebro en Benifallet;5;;0,03;;;;;116,00;960,00;8,40;;0,21;0,14;;;15,00;12,90;;0,50;80,00;7,80;8,00;;;;192,00;16,50;14,30;
12/5/1998 15:45;12;5;1998;Ebro en Ascó;7;176,00;0,03;;108,00;;506,00;116,00;950,00;2,10;;0,17;0,14;;22,10;11,00;12,40;;;81,00;8,10;8,00;3,00;;80,90;192,00;15,60;17,00;
4/6/1998 16:10;4;6;1998;Segre en Serós;12;;;;;;120,00;;;;;;;;;;;;;;;;;;;;;;
8/6/1998 14:30;8;6;1998;Ebro en Tortosa;2;151,00;0,03;;80,30;;407,00;59,40;620,00;4,40;;0,17;0,09;0,09;16,30;12,00;5,90;;;104,00;9,00;8,00;2,10;;44,60;114,00;22,40;25,80;
8/6/1998 15:30;8;6;1998;Ebro en Xerta;4;;0,08;;;;;60,40;610,00;6,00;;;0,06;;;14,00;5,80;;0,00;98,20;8,60;8,00;;;;113,00;21,70;27,00;
8/6/1998 17:00;8;6;1998;Ebro en Ascó;7;185,00;0,00;;78,00;;499,00;60,80;620,00;5,00;;0,21;0,10;;15,60;7,00;5,60;;;109,00;9,30;8,10;1,00;;45,20;113,00;22,60;29,00;
8/6/1998 18:00;8;6;1998;Ebro en Ribarroja;10;;0,03;;;;;55,40;600,00;4,50;;;0,09;;;12,00;5,80;;;81,20;7,50;7,90;;;;;19,80;29,20;
23/9/1998 13:20;23;9;1998;Ebro en Xerta;4;;0,03;;;;;170,00;1265,00;4,60;;;0,23;;;6,00;7,90;;0,00;92,10;7,80;7,90;;;;267,00;23,40;22,10;
23/9/1998 14:00;23;9;1998;Ebro en Tortosa;2;157,00;0,06;;115,00;;105,40;172,00;1205,00;7,00;;0,23;0,22;0,00;28,70;4,00;8,20;;;88,60;7,70;7,90;3,60;;117,00;268,00;22,60;21,80;
23/9/1998 16:25;23;9;1998;Ebro en Ascó;7;162,00;0,06;;114,00;;138,00;172,00;1210,00;2,00;;0,23;0,52;;28,20;7,00;7,50;;;100,00;8,40;7,90;3,50;;118,00;267,00;24,20;21,90;
2/10/1998 11:00;2;10;1998;Ebro en Campredó;2;;;;;;;;1357,00;;;;;;;;;;;;1,00;8,00;;;;;;;
10/10/1998 13:00;10;10;1998;Ebro en Flix (aguas abajo);8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/1998 12:00;20;10;1998;Ebro en Ascó;7;160,00;0,07;;119,00;;381,00;177,00;1280,00;6,90;;0,23;0,17;;29,80;22,00;12,30;;;89,70;8,10;7,90;3,60;;123,00;278,00;19,90;18,00;
20/10/1998 13:45;20;10;1998;Ebro en Tortosa;2;162,00;0,10;;116,00;;286,00;172,00;1240,00;6,70;;0,23;0,19;0,13;29,70;11,00;12,30;;0,00;97,00;9,00;8,00;3,50;;123,00;273,00;19,00;22,90;
20/10/1998 15:00;20;10;1998;Ebro en Xerta;4;;0,07;;;;;172,00;1240,00;4,60;;0,23;0,15;;;6,00;12,50;;0,00;92,70;8,60;8,00;;;;275,00;18,60;21,50;
11/11/1998 15:00;11;11;1998;Ebro en Tortosa;2;162,00;0,00;;120,00;;117,00;189,00;1280,00;4,50;;0,25;0,37;0,19;29,20;6,00;10,30;;;104,00;10,10;8,30;3,90;;129,00;276,00;16,80;21,20;
11/11/1998 17:00;11;11;1998;Ebro en Ascó;7;157,00;0,03;;122,00;;179,00;190,00;1260,00;5,60;;0,26;0,17;;29,20;9,00;9,20;;;95,60;9,00;8,20;3,90;;127,00;274,00;18,20;14,80;
24/1/1999 11:00;24;1;1999;Segre en Serós;12;;;;;;26,00;;680,00;3,20;;;;;;7,00;;;;84,30;10,20;7,30;;;;;7,00;6,00;
25/1/1999 13:00;25;1;1999;Ebro en Benifallet;5;;0,08;;;;;120,00;930,00;3,80;;;0,29;;;7,00;13,40;;;93,20;10,70;8,00;;;;;9,20;10,50;
26/1/1999 11:30;26;1;1999;Ebro en Tortosa;2;167,00;0,03;;102,00;;289,00;123,00;940,00;4,20;;0,18;0,28;0,11;19,80;7,00;13,00;;;98,20;11,20;8,00;3,10;;79,60;184,00;9,50;16,20;
26/1/1999 12:30;26;1;1999;Ebro en Xerta;4;;0,03;;;;;119,00;940,00;1,00;;;0,23;;;6,00;12,90;;;92,60;10,40;7,90;;;;;10,30;16,30;
26/1/1999 13:45;26;1;1999;Ebro en Ascó;7;167,00;0,08;;103,00;;377,00;125,00;970,00;3,80;;0,17;0,26;;19,30;6,00;12,90;;;91,60;10,60;7,90;2,90;;78,20;180,00;9,00;12,30;
26/1/1999 15:45;26;1;1999;Ebro en Ribarroja;10;;;;;;;;930,00;3,90;;;;;;6,00;;;;88,30;10,60;7,90;;;;;7,50;15,50;
18/2/1999 12:00;18;2;1999;Ebro en Tortosa;2;173,00;0,07;;98,10;;445,00;107,00;870,00;3,50;;0,15;0,23;0,11;16,90;5,00;14,00;;;96,90;10,90;8,10;2,50;;67,20;150,00;8,90;17,20;
18/2/1999 12:45;18;2;1999;Ebro en Xerta;4;;0,08;;;;;0,00;880,00;5,10;;;0,20;;;4,00;0,00;;;104,00;11,60;8,00;;;;;9,80;17,30;
18/2/1999 13:45;18;2;1999;Ebro en Ascó;7;175,00;0,10;;98,00;;370,00;101,00;860,00;3,00;;0,15;0,19;;16,90;5,00;12,40;;0,50;101,00;11,60;8,20;2,60;;68,30;142,00;9,00;17,00;
18/2/1999 14:30;18;2;1999;Ebro en Ribarroja;10;172,00;0,16;;96,00;;344,00;93,00;840,00;5,40;;0,15;0,21;;17,00;3,00;12,40;;0,50;103,00;12,40;8,10;2,60;;66,00;140,00;7,40;17,80;
21/2/1999 10:30;21;2;1999;Segre en Serós;12;146,00;0,54;;88,10;;25,50;45,70;710,00;6,00;;;1,24;;18,70;7,00;9,40;;;95,00;10,80;7,90;2,70;;42,30;170,00;9,70;18,00;
16/3/1999 14:30;16;3;1999;Ebro en Tortosa;2;172,00;0,00;;94,90;;241,00;84,50;460,00;6,10;;0,15;0,18;1,45;16,20;10,00;11,60;;;119,00;12,50;8,20;2,50;;60,50;124,00;13,10;23,70;
16/3/1999 15:30;16;3;1999;Ebro en Xerta;4;;0,00;;;;;85,60;780,00;5,10;;;0,15;;;9,00;11,90;;;115,00;12,40;8,30;;;;;12,20;22,30;
16/3/1999 16:30;16;3;1999;Ebro en Ascó;7;168,00;0,03;;95,90;;522,00;85,90;810,00;4,90;;0,15;0,18;;16,00;3,00;12,00;;;113,00;12,50;8,30;2,40;;61,30;124,00;10,90;24,50;
16/3/1999 17:30;16;3;1999;Ebro en Ribarroja;10;;;;;;341,00;;730,00;5,70;;;;;;7,00;;;;107,00;12,00;8,20;;;;;10,00;22,60;
24/3/1999 10:00;24;3;1999;Segre en Serós;12;;;;;;28,50;;750,00;6,40;;;;;;10,00;;;;89,20;9,80;7,60;;;;;11,20;9,30;
19/4/1999 12:30;19;4;1999;Ebro en Tortosa;2;163,00;0,03;;91,00;;155,00;83,30;750,00;1,00;;0,17;0,12;0,05;15,00;9,00;8,10;;;103,00;10,10;8,40;2,40;;53,90;112,00;16,30;19,10;
19/4/1999 14:00;19;4;1999;Ebro en Campredó;2;;0,00;;;;;;750,00;;;0,17;;0,10;;7,00;;0,08;;96,80;9,50;8,40;;;;;16,10;20,50;
19/4/1999 14:45;19;4;1999;Ebro en Xerta;4;;0,03;;;;;82,00;740,00;4,30;;;0,09;;;8,00;7,30;;0,00;109,00;10,70;8,60;;;;111,00;16,50;21,80;
19/4/1999 16:15;19;4;1999;Ebro en Ascó;7;159,00;0,03;;89,50;;267,00;81,50;730,00;4,60;;0,16;0,15;0,00;14,30;8,00;8,30;;;139,00;12,90;8,50;2,20;;52,70;109,00;18,90;22,20;
19/4/1999 20:00;19;4;1999;Ebro en Ribarroja;10;;;;;;204,00;;700,00;4,60;;;;;;6,00;;;;103,00;10,70;8,40;;;;;13,60;19,50;
19/4/1999 20:30;19;4;1999;Ebro en Flix;9;;0,03;;;;;88,10;750,00;6,10;;0,14;0,08;0,09;;9,00;7,30;0,13;;111,00;11,50;8,40;;;;110,00;13,70;18,60;
21/4/1999 11:45;21;4;1999;Segre en Serós;12;;0,18;;;;62,00;33,00;600,00;5,10;;0,19;0,30;;;18,00;6,70;;0,50;101,00;10,10;8,30;;;;158,00;15,10;20,20;
17/5/1999 12:30;17;5;1999;Ebro en Tortosa;2;161,00;0,00;;97,40;;203,00;108,00;880,00;3,60;;0,18;0,26;0,12;19,30;8,00;11,00;;;97,00;8,90;8,10;2,90;;70,30;163,00;19,60;18,50;
17/5/1999 14:00;17;5;1999;Ebro en Campredó;2;;0,03;;;;203,00;;880,00;;;0,19;;0,14;;4,00;;0,03;;92,00;8,30;8,10;;;;;20,50;23,90;
17/5/1999 15:00;17;5;1999;Ebro en Xerta;4;;0,03;;;;;101,00;870,00;2,80;;;0,24;;;8,00;12,00;;;82,00;7,60;8,00;;;;;19,00;21,10;
17/5/1999 15:30;17;5;1999;Ebro en Benifallet;5;;0,03;;;;;103,00;870,00;4,10;;0,19;0,64;;;6,00;11,60;;0,50;88,70;8,10;8,00;;;;157,00;19,50;20,20;
17/5/1999 17:00;17;5;1999;Ebro en Ascó;7;162,00;0,08;;93,30;;362,00;100,00;860,00;4,00;;0,18;0,31;0,21;18,30;9,00;11,10;0,09;0,50;110,00;9,70;8,20;2,70;;69,50;158,00;18,10;23,00;
17/5/1999 18:00;17;5;1999;Ebro en Ribarroja;10;;;;;;207,00;;830,00;4,50;;;;;;6,00;;;;69,80;6,70;7,90;;;;;17,00;23,30;
18/5/1999 9:45;18;5;1999;Segre en Serós;12;;;;;;193,70;;510,00;12,80;;;;;;301,00;;;;86,60;8,50;7,90;;;;;16,40;17,20;
14/6/1999 12:15;14;6;1999;Ebro en Tortosa;2;149,00;0,03;;91,50;;137,00;99,40;830,00;4,00;;0,20;0,23;0,05;17,60;9,00;9,30;;;95,10;8,20;8,00;2,20;;64,80;152,00;22,70;25,50;
14/6/1999 13:00;14;6;1999;Ebro en Xerta;4;;0,03;;;;;103,00;830,00;4,60;;;0,20;;;6,00;9,00;;0,00;91,10;7,80;7,90;;;;150,00;22,90;26,20;
14/6/1999 14:00;14;6;1999;Ebro en Ascó;7;151,00;0,08;;89,50;;290,00;99,30;820,00;4,30;;0,20;0,17;0,05;17,00;10,00;8,30;0,10;;97,60;8,30;7,90;2,40;;64,20;147,00;23,60;26,20;
14/6/1999 16:15;14;6;1999;Ebro en Ribarroja;10;;0,10;;;;161,00;80,30;800,00;5,60;;;0,15;;;6,00;7,30;;;80,80;7,40;7,90;;;;;19,40;28,60;
22/6/1999 10:00;22;6;1999;Segre en Serós;12;;;;;;67,20;;520,00;5,10;;;;;;16,00;;;;102,00;9,50;8,10;;;;;19,50;20,20;
11/7/1999 15:30;11;7;1999;Ebro en Tortosa;2;154,00;0,03;;98,00;;108,00;105,00;890,00;3,00;;0,21;0,12;0,05;21,00;6,00;9,40;;;112,00;9,00;7,90;3,00;;80,70;182,00;26,50;30,20;
11/7/1999 16:30;11;7;1999;Ebro en Xerta;4;;0,03;;;;;109,00;910,00;2,30;;;0,15;;;6,00;9,30;;;85,80;7,00;7,80;;;;;25,90;34,10;
11/7/1999 17:30;11;7;1999;Ebro en Ascó;7;146,00;0,07;;97,10;;290,00;111,00;920,00;5,50;;0,23;0,15;;20,70;20,00;8,30;;;127,00;10,10;8,30;2,80;;81,80;185,00;27,30;31,70;
11/7/1999 18:30;11;7;1999;Ebro en Ribarroja;10;153,00;0,17;;94,60;;148,00;97,10;870,00;3,70;;0,17;0,16;;20,60;6,00;8,40;;;90,00;8,10;7,80;2,80;;78,10;181,00;21,70;30,40;
18/7/1999 12:45;18;7;1999;Segre en Serós;12;;;;;;26,50;;690,00;1,00;;;;;;13,80;;;;118,00;9,70;8,10;;;;;24,10;37,60;
11-ag-1999 13:00:00;11;8;1999;Ebro en Tortosa;2;156,00;0,03;;88,20;;105,00;153,00;950,00;5,00;;0,21;0,31;0,13;43,80;8,00;7,90;;;107,00;8,60;8,50;4,00;;75,70;200,00;26,30;28,60;
11-ag-1999 13:45:00;11;8;1999;Ebro en Xerta;4;;0,03;;;;;227,00;960,00;2,70;;;0,32;;;11,00;8,30;;;107,00;8,60;8,50;;;;;27,00;31,50;
11-ag-1999 15:00:00;11;8;1999;Ebro en Ascó;7;145,00;0,03;;96,20;;214,00;128,00;940,00;3,40;;0,20;0,25;;24,30;5,00;7,30;;;121,00;9,40;8,40;3,40;;78,40;198,00;27,50;29,80;
11-ag-1999 16:30:00;11;8;1999;Ebro en Ribarroja;10;;;;;;145,00;;900,00;3,50;;;;;;8,00;;;;57,40;4,80;7,90;;;;;24,80;31,40;
15-ag-1999 11:00:00;15;8;1999;Segre en Serós;12;;;;;;26,50;;850,00;4,40;;;;;;9,00;;;;94,40;8,10;8,10;;;;;23,20;27,20;
1/9/1999 11:45;1;9;1999;Segre en Serós;12;149,00;0,07;;88,20;;30,00;32,40;670,00;6,10;;0,25;0,36;;19,50;49,00;12,40;;;101,00;8,50;8,20;3,30;;37,00;187,00;24,10;27,70;
20/9/1999 12:45;20;9;1999;Ebro en Tortosa;2;160,00;0,07;;117,00;;129,00;161,00;1160,00;5,60;;0,29;0,31;0,09;28,40;4,00;6,90;;;91,40;7,90;8,20;3,50;;120,00;261,00;22,60;23,50;
20/9/1999 13:30;20;9;1999;Ebro en Xerta;4;;0,11;;;;;155,00;1150,00;5,50;;;0,40;;;14,00;7,20;;;86,50;7,40;8,10;;;;;23,30;23,90;
20/9/1999 14:30;20;9;1999;Ebro en Ascó;7;158,00;0,21;;114,00;;189,00;159,00;1160,00;4,70;;0,28;0,33;;27,10;6,00;9,00;;;84,90;7,10;7,90;4,10;;117,00;250,00;23,60;22,40;
20/9/1999 16:15;20;9;1999;Ebro en Ribarroja;10;;;;;;144,00;;1070,00;13,60;;;;;;7,00;;;;54,70;4,80;7,80;;;;;21,90;22,90;
30/9/1999 13:00;30;9;1999;Ebro en Campredó;2;;;;;;;;1240,00;;;;;;;;;;;;7,30;7,38;;;;;24,00;;
30/9/1999 17:30;30;9;1999;Ebro en Flix (aguas abajo);8;;;;;;;;1414,00;;;;;;;;;;;;8,53;7,98;;;;;22,10;;
19/10/1999 12:30;19;10;1999;Ebro en Tortosa;2;176,00;0,09;;128,00;;139,00;183,00;1250,00;5,70;;0,23;0,28;0,09;29,50;9,00;11,20;;;94,80;8,50;8,30;4,00;;131,00;281,00;20,90;21,00;
